종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A207940,삼성바이오로직스,20220920,4850,-14405,9205,2926,-222,-115,52,0,6513,330,20,51
A207940,삼성바이오로직스,20220923,13532,-12660,-2080,-6442,3094,-1425,86,-1000,3922,294,914,-315
A207940,삼성바이오로직스,20220922,3686,-3096,-654,-3464,1901,-393,62,-1000,2354,47,17,-114
A207940,삼성바이오로직스,20220927,-6656,-12437,17548,14905,5296,-709,372,-109,-1698,329,1216,-509
A207940,삼성바이오로직스,20220926,-4351,-2089,5732,9584,1611,-835,317,-109,-4754,51,657,-82
A207940,삼성바이오로직스,20220929,-80705,40458,50838,-3519,2360,15547,-271,913,30187,-8650,-1941,5621
A207940,삼성바이오로직스,20220928,-10963,18046,1019,-2450,1256,206,39,-89,3387,-8102,0,-1330
A207940,삼성바이오로직스,20220930,-3570,-1852,5813,-6074,342,6763,-42,0,4711,-253,-138,113
A207940,삼성바이오로직스,20221005,-3023,332,3156,-5373,-343,724,72,7,8228,-190,-275,-159
A207940,삼성바이오로직스,20221004,-3537,1966,1933,96,-78,-113,39,2,1972,-175,-187,15
A207940,삼성바이오로직스,20221007,-5251,397,5251,-4253,2370,2327,-105,0,4754,-377,-20,158
A207940,삼성바이오로직스,20221006,-2507,-2690,5510,-1371,2333,1295,0,0,3275,-302,-11,-22
A207940,삼성바이오로직스,20221011,4938,-2221,-2737,-3254,761,-3949,0,0,3675,-22,42,30
A207940,삼성바이오로직스,20221013,-14419,-7625,22637,-36,4362,3288,-1,-107,13576,-539,-54,1555
A207940,삼성바이오로직스,20221012,-16270,1910,14962,-1169,1222,2205,7,-50,9807,-497,-105,2940
A207940,삼성바이오로직스,20221014,12394,-8178,-4014,5768,-553,-3713,40,-169,2658,-107,-95,-8045
A207940,삼성바이오로직스,20221017,-27187,6629,21027,-1001,1442,2982,-49,0,15154,-384,-85,2499
A207940,삼성바이오로직스,20221019,-31391,6533,27664,487,3933,12002,192,1771,2530,-2409,-397,6749
A207940,삼성바이오로직스,20221018,-18593,7161,13313,2212,2032,5216,192,-12,3316,-1494,-387,357
